country_txt,date
Spain,1973-12-20
United States,1973-12-20
United States,1973-12-20
Argentina,1973-12-21
United Kingdom,1973-12-21
United Kingdom,1973-12-22
United States,1973-12-22
United States,1973-12-22
United States,1973-12-23
West Germany (FRG),1973-12-26
Argentina,1973-12-28
United States,1973-12-30
United Kingdom,1973-12-31
Italy,1973-12-31
Spain,1973-12-31
Switzerland,1973-12-31
Italy,1973-12-31
Italy,1974-04-18
Argentina,1974-01-03
Argentina,1974-01-05
United Kingdom,1974-01-06
United Kingdom,1974-01-06
France,1974-01-06
Greece,1974-01-09
Switzerland,1974-01-11
Italy,1974-01-11
Argentina,1974-01-14
Argentina,1974-01-19
Mexico,1974-01-20
United Kingdom,1974-01-21
France,1974-01-24
United Kingdom,1974-01-24
United States,1974-01-28
United States,1974-01-28
United States,1974-01-28
United States,1974-01-28
United States,1974-01-28
Canada,1974-01-29
United Kingdom,1974-01-31
Singapore,1974-01-31
Botswana,1974-02-01
France,1974-02-01
Mexico,1974-02-01
Mexico,1974-02-01
Mexico,1974-02-01
Pakistan,1974-02-02
United Kingdom,1974-02-03
United States,1974-02-03
United Kingdom,1974-02-04
United Kingdom,1974-02-04
United States,1974-02-04
United States,1974-02-04
United Kingdom,1974-02-04
United Kingdom,1974-02-04
Kuwait,1974-02-06
Mexico,1974-02-09
West Germany (FRG),1974-02-10
Israel,1974-02-11
Israel,1974-02-11
Israel,1974-02-11
United Kingdom,1974-02-12
France,1974-02-14
France,1974-02-23
Greece,1974-02-23
Mexico,1974-02-24
Mexico,1974-02-24
Mexico,1974-02-24
United States,1974-02-24
France,1974-03-01
France,1974-03-01
Lebanon,1974-03-03
Argentina,1974-03-04
Argentina,1974-03-04
Argentina,1974-03-04
Argentina,1974-03-04
Argentina,1974-03-04
Argentina,1974-03-04
Iran,1974-03-07
United States,1974-03-07
United States,1974-03-07
United States,1974-03-07
United Kingdom,1974-03-08
United States,1974-03-09
Argentina,1974-03-11
Venezuela,1974-03-12
Venezuela,1974-03-12
Italy,1974-03-13
Venezuela,1974-03-14
Lebanon,1974-03-16
United Kingdom,1974-03-17
United States,1974-03-21
Mexico,1974-03-22
France,1974-03-22
West Germany (FRG),1974-03-24
Mexico,1974-03-24
Argentina,1974-03-25
Jamaica,1974-03-26
United Kingdom,1974-03-26
Guatemala,1974-03-28
United States,1974-04-01
Spain,1974-04-03
Argentina,1974-04-04
Argentina,1974-04-04
Ethiopia,1974-04-08
Argentina,1974-04-12
Philippines,1974-04-13
United States,1974-04-13
United States,1974-04-14
United States,1974-04-14
United States,1974-04-15
United States,1974-04-16
United States,1974-04-17
Austria,1974-04-17
Spain,1974-04-21
Chad,1974-04-21
United States,1974-04-22
Thailand,1974-04-23
North Yemen,1974-04-24
United States,1974-04-24
Mexico,1974-04-27
Argentina,1974-04-28
El Salvador,1974-04-30
West Germany (FRG),1974-05-01
Lebanon,1974-05-01
United States,1974-05-01
France,1974-05-03
United States,1974-05-03
Belgium,1974-05-04
Argentina,1974-05-06
Haiti,1974-05-07
Lebanon,1974-05-08
United Kingdom,1974-05-09
Mexico,1974-05-14
United States,1974-05-16
United States,1974-05-16
Israel,1974-05-18
United Kingdom,1974-05-19
Belgium,1974-05-22
Belgium,1974-05-22
Belgium,1974-05-22
Italy,1974-05-22
Argentina,1974-05-27
Ethiopia,1974-05-27
Italy,1974-05-28
West Germany (FRG),1974-05-29
Argentina,1974-05-31
United States,1974-05-31
Spain,1974-05-31
Argentina,1974-06-01
Haiti,1974-06-01
Spain,1974-06-02
Greece,1974-06-02
West Germany (FRG),1974-06-05
United States,1974-06-05
Argentina,1974-06-09
United States,1974-06-11
United States,1974-06-11
West Germany (FRG),1974-06-12
Greece,1974-06-12
United States,1974-06-12
United States,1974-06-12
United States,1974-06-12
United States,1974-06-13
Israel,1974-06-13
United States,1974-06-13
United States,1974-06-13
United States,1974-06-13
United States,1974-06-13
Argentina,1974-06-14
United States,1974-06-14
United States,1974-06-15
Argentina,1974-06-16
United Kingdom,1974-06-17
Switzerland,1974-06-18
Argentina,1974-06-19
Argentina,1974-06-19
Argentina,1974-06-19
Argentina,1974-06-19
Argentina,1974-06-19
Argentina,1974-06-19
Argentina,1974-06-24
Yugoslavia,1974-06-24
Lebanon,1974-07-03
France,1974-07-03
Japan,1974-07-15
France,1974-07-16
United Kingdom,1974-07-16
United Kingdom,1974-07-16
Argentina,1974-07-17
United Kingdom,1974-07-17
Argentina,1974-07-18
Lebanon,1974-07-21
Argentina,1974-07-23
United States,1974-07-23
France,1974-07-25
United States,1974-07-25
United States,1974-07-26
France,1974-07-28
France,1974-08-03
France,1974-08-03
France,1974-08-03
Italy,1974-08-04
Belgium,1974-08-05
United States,1974-08-05
Argentina,1974-08-06
Jamaica,1974-08-06
United States,1974-08-06
United States,1974-08-06
United States,1974-08-07
United States,1974-08-08
Iran,1974-08-11
Syria,1974-08-14
South Korea,1974-08-15
West Germany (FRG),1974-08-15
United States,1974-08-16
West Germany (FRG),1974-08-25
West Germany (FRG),1974-08-26
Argentina,1974-08-27
Spain,1974-08-28
United States,1974-08-31
Lebanon,1974-09-01
Greece,1974-09-02
United States,1974-09-03
Argentina,1974-09-08
Greece,1974-09-08
Spain,1974-09-08
United States,1974-09-10
Spain,1974-09-11
Argentina,1974-09-11
France,1974-09-13
Spain,1974-09-13
Netherlands,1974-09-13
Syria,1974-09-14
Argentina,1974-09-14
France,1974-09-15
Argentina,1974-09-16
Argentina,1974-09-16
Argentina,1974-09-16
Argentina,1974-09-16
Argentina,1974-09-16
Argentina,1974-09-16
Argentina,1974-09-16
Argentina,1974-09-16
Argentina,1974-09-16
Argentina,1974-09-16
Argentina,1974-09-16
Argentina,1974-09-16
Spain,1974-09-17
Argentina,1974-09-19
Peru,1974-09-19
Argentina,1974-09-25
Dominican Republic,1974-09-27
Dominican Republic,1974-09-27
United States,1974-09-28
Argentina,1974-09-30
Italy,1974-10-01
Italy,1974-10-01
Italy,1974-10-01
United States,1974-10-02
Italy,1974-10-05
Italy,1974-10-05
United Kingdom,1974-10-05
United States,1974-10-05
United States,1974-10-08
West Germany (FRG),1974-10-08
France,1974-10-09
United States,1974-10-09
United States,1974-10-09
Syria,1974-10-10
United Kingdom,1974-10-10
United Kingdom,1974-10-10
Lebanon,1974-10-11
Syria,1974-10-11
Argentina,1974-10-21
Argentina,1974-10-21
Argentina,1974-10-21
Argentina,1974-10-21
United Kingdom,1974-10-22
United States,1974-10-26
United States,1974-10-26
United States,1974-10-26
United States,1974-10-28
Spain,1974-10-29
Iran,1974-10-29
United States,1974-10-29
Turkey,1974-10-30
United States,1974-10-30
Italy,1974-11-03
Italy,1974-11-03
Italy,1974-11-03
Italy,1974-11-05
Italy,1974-11-05
Ecuador,1974-11-07
Ecuador,1974-11-07
Ecuador,1974-11-07
United Kingdom,1974-11-07
West Germany (FRG),1974-11-09
United States,1974-11-09
United States,1974-11-09
East Germany (GDR),1974-11-10
West Germany (FRG),1974-11-10
United States,1974-11-10
West Germany (FRG),1974-11-11
Japan,1974-11-14
Italy,1974-11-16
Mexico,1974-11-18
Mexico,1974-11-18
Israel,1974-11-18
West Germany (FRG),1974-11-20
Peru,1974-11-21
United Kingdom,1974-11-21
United Kingdom,1974-11-21
Japan,1974-11-22
United Arab Emirates,1974-11-22
Argentina,1974-11-25
Argentina,1974-11-25
West Germany (FRG),1974-11-30
Israel,1974-11-30
Spain,1974-12-01
United States,1974-12-01
United States,1974-12-01
United States,1974-12-01
United States,1974-12-01
United States,1974-12-02
Israel,1974-12-08
United States,1974-12-08
United States,1974-12-08
United States,1974-12-08
Pakistan,1974-12-09
United States,1974-12-11
Israel,1974-12-11
France,1974-12-15
France,1974-12-15
United States,1974-12-15
France,1974-12-16
United Kingdom,1974-12-16
United Kingdom,1974-12-16
United Kingdom,1974-12-16
United States,1974-12-16
Italy,1974-12-18
United Kingdom,1974-12-18
United Kingdom,1974-12-18
France,1974-12-19
United States,1974-12-19
Israel,1974-12-20
Lebanon,1974-12-21
United Kingdom,1974-12-21
United Kingdom,1974-12-22
Australia,1974-12-24
Spain,1974-12-27
Nicaragua,1974-12-27
United States,1974-12-28
United States,1974-12-29
South Africa,1974-12-31
United States,1974-12-31
United States,1974-12-31
Syria,1975-01-03
Syria,1975-01-03
France,1975-01-05
Switzerland,1975-01-05
United States,1975-01-11
Spain,1975-01-15
Iran,1975-01-15
United States,1975-01-19
India,1975-01-02
United States,1975-01-24
United States,1975-01-29
Lebanon,1975-01-28
United States,1975-01-29
West Germany (FRG),1975-01-30
United States,1975-02-01
United States,1975-02-03
United States,1975-02-03
United States,1975-02-04
United States,1975-02-04
United States,1975-02-04
United States,1975-02-05
United States,1975-02-06
United States,1975-02-06
Lebanon,1975-02-07
Pakistan,1975-02-08
France,1975-02-08
Switzerland,1975-02-09
Lebanon,1975-02-11
United States,1975-02-11
France,1975-02-12
Italy,1975-02-12
Italy,1975-02-18
Lebanon,1975-02-20
Argentina,1975-02-21
Argentina,1975-02-21
Argentina,1975-02-21
Argentina,1975-02-21
Argentina,1975-02-21
Argentina,1975-02-21
United States,1975-02-21
United States,1975-02-25
Argentina,1975-02-26
United States,1975-02-26
West Germany (FRG),1975-02-27
Kenya,1975-03-01
Iraq,1975-03-01
United States,1975-03-02
France,1975-03-02
Iran,1975-03-03
West Germany (FRG),1975-03-03
Cyprus,1975-03-04
West Germany (FRG),1975-03-04
Iran,1975-03-05
Argentina,1975-03-06
France,1975-03-06
Venezuela,1975-03-08
Turkey,1975-03-10
United States,1975-03-10
United States,1975-03-10
United States,1975-03-10
United States,1975-03-12
Spain,1975-03-13
Iran,1975-03-17
Zambia,1975-03-18
United States,1975-03-20
United States,1975-03-20
United States,1975-03-20
United States,1975-03-20
United States,1975-03-20
United States,1975-03-20
United States,1975-03-24
Somalia,1975-03-25
Spain,1975-03-27
United States,1975-03-27
United States,1975-03-27
United States,1975-03-27
United States,1975-03-27
Spain,1975-03-29
United States,1975-03-29
France,1975-03-30
United States,1975-03-30
United States,1975-04-02
United States,1975-04-02
United States,1975-04-02
United States,1975-04-02
United States,1975-04-02
United States,1975-04-03
United States,1975-04-04
United States,1975-04-05
United States,1975-04-05
United States,1975-04-08
Peru,1975-04-09
France,1975-04-10
United States,1975-04-10
Kenya,1975-04-11
Kuwait,1975-04-11
United States,1975-04-13
Argentina,1975-04-18
Japan,1975-04-19
United States,1975-04-21
Sweden,1975-04-24
Argentina,1975-04-25
United States,1975-04-28
United States,1975-04-28
United States,1975-05-01
United States,1975-05-02
France,1975-05-03
Spain,1975-05-06
Italy,1975-05-06
Spain,1975-05-07
France,1975-05-07
United States,1975-05-07
Colombia,1975-05-08
United States,1975-05-09
United States,1975-05-10
United States,1975-05-10
Spain,1975-05-10
Spain,1975-05-13
Spain,1975-05-13
Spain,1975-05-14
Spain,1975-05-15
Spain,1975-05-16
Tanzania,1975-05-19
France,1975-05-19
United States,1975-05-19
Iran,1975-05-21
Iran,1975-05-21
France,1975-05-21
Iran,1975-05-21
France,1975-05-22
Turkey,1975-05-22
Turkey,1975-05-23
United States,1975-05-23
United States,1975-05-26
France,1975-05-30
Lebanon,1975-05-31
United States,1975-05-31
Italy,1975-06-03
Italy,1975-06-03
Italy,1975-06-03
Spain,1975-06-04
Spain,1975-06-05
France,1975-06-05
Spain,1975-06-06
Spain,1975-06-06
Peru,1975-06-08
United States,1975-06-08
Kenya,1975-06-13
Iran,1975-06-14
United States,1975-06-14
United States,1975-06-14
United States,1975-06-14
France,1975-06-15
Spain,1975-06-15
Philippines,1975-06-15
United States,1975-06-16
Guatemala,1975-06-16
United States,1975-06-16
United States,1975-06-23
United States,1975-06-27
United States,1975-06-27
Lebanon,1975-06-29
United States,1975-07-02
Iran,1975-07-03
Spain,1975-07-05
West Germany (FRG),1975-07-05
Spain,1975-07-10
Spain,1975-07-14
Ethiopia,1975-07-14
United States,1975-07-14
United States,1975-07-15
Argentina,1975-07-16
United States,1975-07-18
Spain,1975-07-19
Mexico,1975-07-19
United States,1975-07-21
Japan,1975-07-23
France,1975-07-26
France,1975-07-26
France,1975-07-26
Sri Lanka,1975-07-27
France,1975-07-30
Spain,1975-07-30
Spain,1975-07-31
Argentina,1975-07-31
United Kingdom,1975-07-31
Spain,1975-08-02
United States,1975-08-04
Malaysia,1975-08-04
Colombia,1975-08-05
Argentina,1975-08-05
United States,1975-08-05
El Salvador,1975-08-06
United States,1975-08-06
Spain,1975-08-08
Spain,1975-08-08
United States,1975-08-08
United States,1975-08-08
Spain,1975-08-09
Spain,1975-08-10
Spain,1975-08-10
United Kingdom,1975-08-11
Argentina,1975-08-13
Namibia,1975-08-16
Spain,1975-08-16
United States,1975-08-16
Spain,1975-08-17
West Germany (FRG),1975-08-18
Italy,1975-08-18
United Kingdom,1975-08-18
West Germany (FRG),1975-08-20
United States,1975-08-20
Spain,1975-08-22
Argentina,1975-08-22
Malaysia,1975-08-25
Philippines,1975-08-26
France,1975-08-26
United States,1975-09-05
United Kingdom,1975-09-05
United States,1975-09-05
Colombia,1975-09-08
Spain,1975-09-09
Spain,1975-09-09
Portugal,1975-09-11
Portugal,1975-09-11
Portugal,1975-09-11
Spain,1975-09-11
Spain,1975-09-11
Ethiopia,1975-09-12
United States,1975-09-12
United States,1975-09-12
United Kingdom,1975-09-12
West Germany (FRG),1975-09-13
Spain,1975-09-14
United States,1975-09-14
Greece,1975-09-15
Spain,1975-09-15
France,1975-09-16
United States,1975-09-18
United States,1975-09-19
United States,1975-09-22
United Kingdom,1975-09-22
United Kingdom,1975-09-23
France,1975-09-25
France,1975-09-25
Portugal,1975-09-25
Switzerland,1975-09-25
Turkey,1975-09-25
Colombia,1975-09-27
France,1975-09-29
Spain,1975-09-29
Spain,1975-10-01
Spain,1975-10-01
Spain,1975-10-01
Spain,1975-10-01
Spain,1975-10-01
Spain,1975-10-02
Ireland,1975-10-03
Spain,1975-10-04
Lebanon,1975-10-04
Spain,1975-10-05
Argentina,1975-10-05
West Germany (FRG),1975-10-06
Spain,1975-10-06
United States,1975-10-06
France,1975-10-08
West Germany (FRG),1975-10-08
Argentina,1975-10-08
United Kingdom,1975-10-09
Lebanon,1975-10-09
Spain,1975-10-10
Spain,1975-10-10
United States,1975-10-10
Turkey,1975-10-11
Turkey,1975-10-11
Spain,1975-10-12
United Kingdom,1975-10-12
United States,1975-10-13
United States,1975-10-13
United States,1975-10-13
United States,1975-10-13
United States,1975-10-13
United States,1975-10-13
France,1975-10-14
Argentina,1975-10-16
West Germany (FRG),1975-10-16
West Germany (FRG),1975-10-17
United States,1975-10-17
Spain,1975-10-18
West Germany (FRG),1975-10-18
West Germany (FRG),1975-10-20
United States,1975-10-20
Austria,1975-10-22
United Kingdom,1975-10-23
Ethiopia,1975-10-23
France,1975-10-24
Argentina,1975-10-24
United States,1975-10-24
Lebanon,1975-10-25
United States,1975-10-27
United States,1975-10-27
United States,1975-10-27
United States,1975-10-27
United States,1975-10-27
United States,1975-10-27
United States,1975-10-27
United States,1975-10-27
United States,1975-10-27
Turkey,1975-10-28
Turkey,1975-10-28
Turkey,1975-10-28
Lebanon,1975-10-29
United Kingdom,1975-10-29
United States,1975-10-31
United States,1975-10-31
United States,1975-10-31
Guatemala,1975-11-01
United States,1975-11-01
Argentina,1975-11-01
El Salvador,1975-11-02
United Kingdom,1975-11-03
Philippines,1975-11-07
United States,1975-11-09
United Kingdom,1975-11-12
West Germany (FRG),1975-11-12
Israel,1975-11-13
Greece,1975-11-15
United Kingdom,1975-11-18
Mexico,1975-11-21
Mexico,1975-11-24
